Longitude,Latitude,2014-11-08,2014-12-02,2014-12-26,2015-02-12,2015-03-08,2015-04-01,2015-04-25,2015-05-19,2015-06-12,2015-07-06,2015-07-30,2015-08-23,2015-09-16,2015-10-10,2015-11-03,2015-11-27,2015-12-09,2015-12-21,2016-01-14,2016-01-26,2016-02-07,2016-02-19,2016-03-02,2016-03-14,2016-03-26,2016-04-07,2016-04-19,2016-05-01,2016-05-13,2016-05-25,2016-06-06,2016-06-30,2016-07-24,2016-08-17,2016-09-10,2016-09-22,2016-10-04,2016-10-16,2016-10-28,2016-11-09,2016-11-21,2016-12-03,2016-12-15,2016-12-27,2017-01-08,2017-01-14,2017-01-20,2017-01-26,2017-02-01,2017-02-13,2017-02-25,2017-03-09,2017-03-21,2017-04-02,2017-04-14,2017-04-26,2017-05-08,2017-05-20,2017-06-01,2017-06-13,2017-06-25,2017-07-07,2017-07-19,2017-07-31,2017-08-12,2017-08-24,2017-09-05,2017-09-17,2017-09-29,2017-10-11,2017-10-23,2017-11-04,2017-11-16,2017-11-28,2017-12-10,2017-12-22,2018-01-03,2018-01-15,2018-01-27,2018-02-08,2018-02-20,2018-03-04,2018-03-16,2018-03-28,2018-04-09,2018-04-21,2018-05-03,2018-05-15,2018-05-27,2018-06-08,2018-06-20,2018-07-02,2018-07-14,2018-07-26,2018-08-07,2018-08-19,2018-08-31,2018-09-12,2018-09-24,2018-10-06,2018-10-18,2018-10-30,2018-11-11,2018-11-17,2018-11-23,2018-12-05,2018-12-17,2018-12-29,2019-01-10,2019-01-22
-119.6729,36.3493,0.0,-3.9593,0.16297,-0.074802,-2.9896,-1.8841,-4.7211,-5.4065,-6.878,-9.6117,-10.122,-13.453,-15.199,-14.436,-15.825,-17.145,-17.509,-17.294,-17.198,-16.794,-17.932,-16.922,-18.936,-18.556,-16.079,-16.964,-21.331,-21.562,-21.009,-22.838,-20.762,-23.428,-25.783,-26.347,-27.437,-30.059,-31.629,-31.258,-32.58,-32.545,-32.525,-32.1,-32.517,-32.517,-32.71,-32.918,-33.511,-32.73,-32.862,-32.952,-33.659,-33.347,-29.766,-34.237,-33.209,-34.055,-34.351,-34.284,-34.635,-35.916,-35.144,-35.171,-34.858,-33.837,-38.812,-35.393,-37.798,-36.374,-38.498,-40.027,-40.222,-41.855,-40.725,-39.759,-40.038,-40.515,-40.355,-40.254,-39.501,-41.187,-40.92,-41.366,-41.193,-41.364,-42.706,-41.176,-43.39,-42.913,-44.018,-42.961,-43.858,-44.411,-44.513,,-44.785,-46.524,-48.466,-48.178,-48.334,-50.31,-50.39,-49.456,-50.579,-50.295,-51.305,-51.113,-49.956,-50.377,-50.711,-50.29
-119.6729,36.5493,0.0,-1.6688,0.012871,0.59109,-0.31371,0.60255,-0.60036,0.62176,0.73275,0.13688,0.8946,0.48927,-0.016553,0.78768,-0.21175,0.17673,-0.071081,-0.57317,0.045009,-0.055026,-0.0038631,0.40346,-0.32896,-0.9585,0.82722,1.6377,-0.34952,-0.50458,0.38507,-0.45841,1.4609,0.23736,0.13917,-0.72765,-0.2055,-0.70491,-0.89563,-0.83087,-0.33818,-1.0227,-0.52324,-0.93935,-0.68813,-0.43075,-0.44117,-1.0009,-1.1113,-0.8182,-0.5248,-0.87357,-0.97143,-0.87279,0.40854,-1.0365,-0.18273,-0.96046,-0.55831,-0.39273,0.2822,-0.44004,0.96538,0.057848,0.20869,1.5576,-1.0879,0.080906,0.55251,0.23481,-0.82347,-1.7427,-1.0856,-1.5569,-1.6119,-1.2,-0.78637,-1.0997,-0.88382,-0.98313,-0.26009,-1.1774,-0.8883,-0.90604,-1.4927,-0.91752,-1.7849,-1.1313,-1.1741,-0.96656,-0.41869,0.32557,-0.93659,0.17312,-0.2229,,-0.45995,-0.33166,-1.2059,-1.1325,-0.32958,-0.42631,-1.5295,-1.0002,-1.2916,-1.4054,-2.0924,-2.0102,-0.98384,-1.5353,-1.773,-1.139
-119.6709,36.1172,0.0,-4.8691,-0.18979,-1.3412,-4.4803,-2.5872,-6.5647,-7.2083,-9.5217,-9.6473,-10.416,-13.766,-15.278,-14.106,-14.93,-17.276,-17.832,-17.482,-19.404,-17.85,-18.802,-18.564,-20.449,-19.524,-17.806,-18.476,-20.972,-21.545,-20.648,-21.58,-19.322,-24.042,-25.861,-24.813,-27.852,-29.942,-30.926,-30.239,-33.273,-32.97,-32.213,-31.87,-34.135,-33.579,-33.757,-33.917,-34.156,-33.09,-33.424,-32.243,-32.951,-32.451,-30.301,-32.383,-31.172,-31.231,-31.09,-29.76,-30.088,-30.352,-28.286,-28.762,-27.979,-27.397,-30.396,-26.392,-28.125,-28.308,-29.931,-30.635,-31.073,-32.466,-29.003,-29.743,-30.657,-30.623,-31.213,-31.263,-30.694,-33.195,-33.45,-34.144,-34.126,-35.198,-35.421,-34.524,-37.226,-36.237,-37.59,-36.317,-37.857,-38.723,-39.465,,-38.105,-40.743,-42.715,-42.754,-41.733,-44.507,-44.396,-43.971,-44.558,-43.871,-46.024,-45.297,-44.554,-44.577,-45.867,-45.575
-119.6709,36.3173,0.0,-4.0311,0.20008,0.0011195,-3.2871,-2.2145,-5.138,-6.2136,-8.2126,-10.438,-11.077,-14.281,-15.943,-15.394,-16.835,-18.294,-18.729,-18.281,-18.553,-17.858,-19.231,-18.26,-19.969,-19.861,-17.656,-19.194,-22.99,-23.11,-22.555,-24.361,-22.754,-25.644,-27.855,-28.957,-30.093,-33.041,-34.465,-34.228,-35.394,-35.606,-35.472,-35.162,-34.782,-35.732,-36.039,-35.988,-36.663,-35.799,-36.083,-35.858,-36.716,-36.33,-32.971,-37.06,-36.116,-36.957,-37.209,-36.948,-37.344,-38.443,-38.089,-37.862,-37.475,-36.718,-41.462,-38.051,-40.814,-39.479,-41.377,-43.113,-43.332,-45.043,-43.589,-42.783,-43.094,-43.431,-43.403,-43.197,-42.459,-43.983,-43.865,-44.436,-44.514,-44.928,-45.91,-44.711,-46.748,-46.293,-47.677,-46.738,-47.581,-48.276,-48.386,,-48.612,-50.464,-52.844,-52.777,-52.718,-54.946,-54.816,-54.166,-55.13,-54.878,-56.095,-55.913,-54.676,-55.052,-55.56,-55.014
-119.6689,36.4013,0.0,-3.2796,0.51144,1.0007,-1.1411,0.54683,-1.0302,-0.93274,-0.71138,-2.2753,-1.763,-3.718,-4.0919,-3.3924,-3.8935,-5.0834,-5.2498,-5.0274,-4.5374,-4.3332,-5.1644,-4.2721,-5.7004,-5.0341,-3.1146,-3.0493,-6.8596,-6.6639,-5.8176,-7.1217,-4.9649,-6.7406,-8.3451,-8.0525,-7.8886,-9.9029,-11.219,-10.584,-11.131,-11.143,-11.258,-10.669,-10.704,-10.799,-10.75,-11.216,-11.957,-10.997,-11.001,-11.187,-11.614,-11.289,-7.8652,-11.599,-10.824,-11.374,-11.809,-11.408,-11.126,-12.202,-11.304,-11.344,-11.178,-9.3455,-13.983,-11.186,-13.175,-11.473,-13.073,-14.308,-14.399,-15.393,-14.617,-13.753,-13.567,-14.036,-13.671,-14.06,-13.071,-14.174,-13.928,-14.062,-14.174,-13.825,-14.859,-13.741,-15.164,-13.893,-14.581,-13.359,-13.981,-14.411,-14.087,,-14.207,-15.431,-16.556,-15.777,-15.298,-16.269,-17.142,-15.996,-17.08,-16.745,-17.704,-17.881,-16.467,-16.703,-17.0,-16.594
-119.6669,36.3693,0.0,-3.7834,0.36492,0.47639,-2.1173,-0.87889,-3.5963,-4.0395,-4.9703,-7.1343,-6.8445,-9.8407,-11.221,-10.446,-11.692,-12.836,-13.012,-12.881,-12.487,-12.139,-13.241,-12.11,-13.904,-13.519,-11.291,-12.188,-16.176,-16.516,-15.699,-17.756,-15.304,-17.758,-19.836,-20.198,-20.937,-23.157,-24.64,-24.472,-25.413,-25.131,-25.334,-24.764,-24.516,-24.99,-25.314,-25.539,-26.146,-25.374,-25.407,-25.561,-26.173,-25.762,-22.367,-26.5,-25.513,-26.264,-26.638,-26.66,-26.778,-28.022,-27.272,-27.371,-27.16,-26.028,-30.861,-27.872,-30.309,-28.838,-30.767,-32.029,-32.363,-33.807,-32.654,-31.753,-31.776,-32.222,-31.935,-31.967,-31.27,-32.722,-32.527,-32.673,-32.517,-32.514,-33.784,-32.395,-34.607,-33.86,-34.707,-33.514,-34.508,-35.044,-34.672,,-34.971,-36.935,-38.394,-38.076,-37.855,-39.722,-39.957,-39.083,-40.255,-39.798,-40.885,-40.796,-39.483,-39.863,-40.2,-39.8
-119.6649,35.9372,0.0,-5.2182,1.5046,1.8687,-0.72215,2.933,0.50201,0.55003,-0.7669,0.94343,1.0112,0.097715,-1.3143,0.65233,1.8117,0.10415,0.056136,1.2512,-0.23298,1.7099,1.916,1.8512,0.017894,1.8814,4.0416,5.1707,2.2013,2.1795,3.6898,1.9877,5.8727,2.3986,2.8945,5.315,3.4027,2.6834,2.9817,3.2546,1.0779,1.024,2.1093,3.3837,0.88476,3.0251,3.2756,2.1178,2.3798,3.9954,3.785,4.8884,3.7904,4.1841,3.8326,2.727,4.1413,4.4634,4.6066,5.518,4.9048,4.4191,6.2917,5.6469,5.7555,6.6505,4.4593,7.9804,6.1319,5.3081,4.5609,3.6159,2.9884,1.781,4.8773,4.5531,3.4288,3.8414,2.7255,3.608,4.8729,3.3695,3.4494,4.05,4.4421,4.5886,4.0187,6.2358,4.0762,6.3731,4.9173,7.5935,5.5292,5.3365,5.7131,,8.0297,6.2717,4.2364,4.4468,7.0234,3.8772,4.5515,5.3043,4.8473,5.6674,3.6474,3.8419,5.8717,5.9558,4.7094,5.3447
-119.6609,36.1892,0.0,-5.4133,-0.75812,-1.3754,-5.5161,-4.5752,-9.319,-9.8945,-12.971,-14.521,-16.082,-19.874,-21.579,-20.877,-22.525,-23.961,-24.891,-24.217,-25.992,-24.407,-25.663,-25.249,-27.383,-26.901,-25.627,-28.032,-30.262,-31.323,-31.047,-32.311,-30.126,-34.656,-36.706,-37.708,-39.997,-42.373,-43.781,-43.512,-45.481,-45.792,-45.583,-45.094,-46.209,-46.29,-46.95,-46.903,-47.473,-46.432,-47.169,-46.235,-47.335,-46.669,-42.963,-46.999,-46.389,-46.221,-46.07,-45.615,-46.44,-46.965,-45.761,-45.813,-45.596,-45.063,-49.473,-46.126,-47.573,-47.506,-48.962,-50.214,-50.768,-52.245,-49.282,-49.388,-50.708,-50.908,-51.023,-51.22,-50.163,-51.616,-52.156,-52.948,-53.039,-54.066,-54.331,-53.913,-56.529,-56.137,-57.756,-56.635,-57.861,-59.182,-60.2,,-60.521,-63.355,-65.596,-65.717,-64.354,-66.832,-67.571,-67.017,-67.542,-66.786,-68.8,-68.409,-67.395,-67.644,-68.318,-68.224
-119.6609,36.3053,0.0,-3.867,0.035174,-0.63515,-3.8587,-3.1387,-6.1861,-7.3933,-9.689,-12.574,-13.539,-17.215,-19.164,-18.824,-20.122,-21.722,-22.238,-21.791,-22.124,-21.379,-22.867,-21.779,-23.586,-23.386,-21.443,-23.859,-26.69,-27.1,-26.433,-28.403,-26.767,-29.878,-32.509,-34.084,-35.425,-38.173,-39.383,-39.045,-40.472,-40.716,-40.554,-40.132,-40.253,-40.833,-41.002,-41.205,-41.803,-40.897,-41.333,-40.916,-41.827,-41.419,-38.367,-42.123,-41.47,-41.953,-42.257,-42.119,-42.465,-43.585,-43.338,-43.118,-42.736,-41.891,-46.595,-43.397,-45.983,-44.771,-46.636,-48.332,-48.541,-50.178,-48.693,-47.913,-48.288,-48.496,-48.444,-48.169,-47.493,-48.893,-48.871,-49.508,-49.798,-50.147,-50.728,-49.966,-51.786,-51.526,-52.979,-52.247,-53.028,-53.677,-53.818,,-54.327,-56.292,-58.657,-58.816,-58.331,-60.742,-60.532,-59.898,-60.833,-60.604,-61.705,-61.498,-60.305,-60.744,-61.151,-60.536
-119.6609,36.3873,0.0,-3.3123,0.33468,0.51254,-1.708,-0.29435,-2.1871,-2.1304,-2.5474,-4.4041,-3.8925,-5.866,-6.7315,-5.9145,-6.6142,-7.7367,-7.8474,-7.8201,-7.6331,-7.3246,-8.3159,-7.3297,-9.1259,-8.4995,-6.6875,-7.2801,-10.131,-10.379,-9.5004,-11.277,-8.8917,-10.919,-12.514,-12.547,-12.63,-14.714,-16.062,-15.759,-16.634,-16.379,-16.335,-15.938,-15.439,-15.969,-16.387,-16.565,-17.251,-16.468,-16.457,-16.631,-17.283,-16.92,-13.439,-17.558,-16.722,-17.258,-17.585,-17.239,-17.203,-18.302,-17.454,-17.516,-17.388,-15.609,-20.252,-17.363,-19.576,-17.895,-19.517,-20.625,-20.873,-22.121,-21.248,-20.521,-20.396,-20.866,-20.589,-20.909,-20.183,-21.341,-21.159,-21.28,-21.419,-21.24,-22.241,-21.074,-22.823,-21.885,-22.565,-21.321,-22.053,-22.69,-22.079,,-22.401,-23.538,-24.909,-24.384,-23.89,-25.253,-25.69,-24.685,-25.788,-25.418,-26.446,-26.706,-25.39,-25.746,-26.023,-25.771
-119.6569,36.3553,0.0,-3.84,0.22777,-0.008542,-2.7037,-1.4478,-3.9368,-4.6339,-5.8301,-8.0894,-8.0543,-11.198,-13.081,-12.38,-13.642,-14.856,-15.093,-15.005,-14.824,-14.414,-15.525,-14.473,-16.293,-15.837,-13.853,-14.742,-18.286,-18.69,-18.029,-19.956,-17.844,-20.296,-22.518,-22.997,-23.934,-26.576,-28.052,-27.741,-28.588,-28.586,-28.818,-28.224,-28.552,-28.494,-28.686,-29.004,-29.587,-28.883,-28.931,-29.046,-29.723,-29.483,-25.975,-30.391,-29.314,-29.96,-30.391,-30.484,-30.761,-31.946,-31.167,-31.406,-31.262,-29.862,-34.628,-31.575,-33.96,-32.489,-34.418,-35.641,-35.96,-37.491,-36.302,-35.571,-35.723,-36.037,-35.949,-35.807,-35.234,-36.63,-36.338,-36.591,-36.44,-36.675,-37.642,-36.359,-38.69,-37.989,-39.069,-37.751,-39.151,-39.408,-39.327,,-39.872,-41.705,-42.963,-42.823,-42.673,-44.592,-44.627,-43.705,-44.746,-44.522,-45.601,-45.238,-43.819,-44.246,-44.545,-44.118
-119.6549,35.8091,0.0,-6.0228,0.52515,0.36678,-1.903,1.5347,-0.72801,-0.035477,-2.2663,-0.43288,-0.76447,-1.1517,-3.7656,-1.7013,0.66832,-1.8264,-1.9159,-1.0493,-3.3939,-1.3567,-1.5502,-2.391,-3.786,-1.7572,-0.3167,1.2685,-2.4194,-1.3434,-0.26047,-2.1971,1.3123,-2.0496,-1.2111,0.22971,-2.303,-2.1481,-1.4082,-1.3424,-3.8138,-4.0781,-2.9472,-1.4822,-3.3628,-2.5425,-2.7118,-4.12,-3.4482,-2.6352,-3.2868,-1.8737,-3.8856,-3.2131,-2.4757,-4.8814,-3.2701,-2.5358,-2.3973,-1.7829,-2.8826,-3.5818,-1.3311,-2.158,-2.9488,-0.4453,-3.2574,0.18019,-1.4936,-2.3276,-3.4958,-4.802,-5.515,-6.1481,-3.2516,-3.8698,-5.4921,-5.0613,-6.2294,-5.4988,-4.4587,-5.8917,-5.5304,-5.1025,-4.0785,-4.8255,-5.86,-3.053,-5.2382,-3.0736,-4.8338,-1.9782,-4.552,-5.3506,-5.4222,,-2.3883,-5.1293,-6.5896,-6.8322,-4.6088,-8.6017,-6.921,-6.7911,-6.8623,-6.2959,-7.045,-8.4211,-6.6835,-6.2124,-7.1517,-6.9165
-119.6549,35.9252,0.0,-5.435,1.1102,1.2269,-1.101,2.6335,0.20108,0.39939,-0.91412,0.84837,0.76107,0.31087,-1.7356,0.60176,1.8511,0.024185,-0.059953,1.0381,-0.72048,1.1763,1.3445,1.1708,-0.83891,1.3458,3.2194,4.5035,1.3542,1.4858,2.7209,1.1661,5.104,1.6518,2.2867,4.5823,2.708,2.0348,2.4952,2.7034,0.70782,0.47753,1.5655,2.8955,0.82537,2.5175,2.7337,1.4222,1.8379,3.063,2.7342,3.8923,2.6198,2.9754,2.4232,1.4298,3.1173,3.4864,3.8253,4.4802,3.807,3.3818,5.3147,4.7647,4.6527,5.8037,3.5534,7.0542,5.1414,4.5466,3.6331,2.768,2.1569,0.90999,4.1161,3.7099,2.4912,2.9353,1.9018,2.7876,3.7267,2.3454,2.4624,3.0477,3.3491,3.2012,2.6575,4.9852,2.9641,5.2234,3.7398,6.4214,4.3476,4.2108,4.7069,,6.9824,5.2437,3.2969,3.3504,6.1084,2.9493,3.6041,4.3195,3.9135,4.7194,2.7999,2.733,4.5761,4.8122,3.6337,4.21
-119.6549,36.1252,0.0,-5.1868,-0.56823,-1.9881,-5.2746,-3.9148,-7.7941,-7.8318,-11.173,-11.832,-12.892,-16.089,-18.129,-16.852,-17.965,-20.507,-21.175,-21.013,-23.003,-21.433,-22.243,-21.958,-23.864,-23.541,-21.962,-22.872,-25.729,-26.716,-25.882,-26.88,-24.623,-28.719,-30.727,-29.965,-32.827,-35.015,-36.105,-35.475,-38.516,-38.252,-37.873,-37.528,-40.24,-39.308,-39.539,-40.027,-40.392,-39.298,-39.638,-38.469,-38.993,-38.449,-35.816,-39.333,-38.175,-37.998,-38.106,-36.693,-37.156,-37.723,-35.696,-36.381,-35.666,-35.101,-38.356,-34.649,-36.233,-36.442,-38.159,-38.778,-39.317,-40.637,-37.224,-37.607,-38.598,-38.471,-39.04,-38.934,-38.441,-40.584,-40.843,-41.689,-41.507,-42.533,-43.013,-42.689,-45.279,-44.346,-45.805,-44.805,-46.264,-47.343,-48.306,,-47.98,-50.641,-52.402,-52.574,-51.6,-54.304,-54.48,-54.091,-54.644,-54.154,-56.127,-55.899,-54.969,-55.189,-56.404,-56.111
-119.6549,36.2092,0.0,-4.9491,-0.33751,-1.0371,-5.0653,-4.5332,-8.5299,-9.7228,-12.779,-14.965,-15.991,-19.729,-21.495,-20.715,-22.259,-23.41,-24.323,-23.578,-25.003,-23.721,-24.973,-24.88,-27.4,-26.713,-25.384,-27.955,-30.354,-31.12,-31.422,-33.003,-30.735,-35.152,-37.101,-38.831,-40.604,-42.84,-44.305,-43.827,-45.645,-45.847,-45.674,-44.993,-45.82,-46.123,-46.512,-46.582,-47.275,-46.178,-46.989,-45.953,-46.962,-46.166,-43.089,-46.776,-46.137,-46.133,-46.141,-45.389,-46.418,-46.987,-45.847,-45.922,-45.769,-45.229,-49.747,-46.311,-47.744,-47.742,-49.24,-50.472,-50.975,-52.42,-49.569,-49.615,-50.764,-50.863,-50.99,-51.249,-50.267,-51.801,-52.244,-53.33,-53.288,-54.494,-54.687,-54.271,-56.851,-56.763,-58.395,-57.122,-58.183,-59.711,-60.85,,-61.509,-63.692,-66.074,-66.035,-64.685,-67.129,-67.678,-67.023,-67.545,-66.577,-68.683,-68.335,-66.984,-67.342,-68.079,-67.578
-119.6549,36.3233,0.0,-3.7011,0.43848,0.388,-2.7379,-1.5376,-4.1533,-5.2036,-7.0693,-8.9924,-9.3156,-12.382,-14.034,-13.356,-14.642,-16.032,-16.392,-15.919,-16.156,-15.409,-16.72,-15.731,-17.408,-17.181,-14.915,-16.446,-19.891,-20.053,-19.427,-21.147,-19.412,-22.228,-24.243,-25.299,-26.356,-29.203,-30.728,-30.216,-31.419,-31.481,-31.387,-31.089,-31.252,-31.47,-31.73,-31.739,-32.374,-31.524,-31.82,-31.587,-32.401,-32.006,-28.514,-32.719,-31.88,-32.467,-32.668,-32.613,-32.929,-33.964,-33.615,-33.532,-33.268,-31.92,-36.823,-33.905,-36.341,-34.88,-36.803,-38.389,-38.56,-40.22,-38.85,-37.99,-38.336,-38.6,-38.584,-38.263,-37.63,-39.037,-38.843,-39.326,-39.421,-39.753,-40.363,-39.425,-41.32,-41.042,-42.203,-41.285,-42.268,-42.829,-43.012,,-43.474,-45.07,-47.21,-47.434,-46.96,-49.146,-49.034,-48.369,-49.287,-49.086,-50.154,-50.058,-48.515,-49.125,-49.451,-48.984
-119.6529,36.4073,0.0,-3.1021,0.53321,0.66293,-1.2027,0.74863,-1.2125,-0.86172,-0.098619,-2.1952,-1.7831,-3.2808,-4.2005,-3.3701,-3.9013,-4.9443,-5.1271,-5.077,-4.6328,-4.6076,-5.2979,-4.7934,-6.1171,-5.5487,-4.1596,-3.856,-6.7889,-6.8423,-5.8722,-7.2251,-4.9918,-6.2483,-7.9235,-7.449,-7.1011,-8.8744,-9.9244,-8.9318,-9.725,-9.7254,-9.9302,-9.3079,-9.3323,-9.1688,-8.9454,-9.9008,-10.589,-9.9115,-9.9148,-9.8248,-10.353,-10.02,-6.4251,-10.433,-9.5704,-10.087,-10.193,-9.9268,-9.6818,-10.537,-9.4661,-9.6637,-9.6569,-7.4129,-12.034,-9.3996,-11.223,-9.5671,-11.057,-11.998,-12.095,-12.966,-12.345,-11.628,-11.56,-11.845,-11.379,-11.682,-10.907,-11.847,-11.625,-11.625,-11.613,-11.438,-12.348,-11.446,-12.686,-11.496,-12.143,-11.004,-11.803,-11.935,-11.359,,-11.7,-12.433,-13.559,-12.957,-12.314,-13.266,-14.061,-12.95,-13.954,-13.671,-14.5,-14.52,-13.392,-13.615,-13.973,-13.447
-119.6509,36.1752,0.0,-5.7419,-0.69133,-1.5423,-5.5411,-5.0691,-8.8867,-9.9539,-13.841,-15.199,-16.397,-20.01,-22.267,-21.236,-22.733,-24.428,-25.38,-24.911,-26.882,-25.411,-26.497,-26.218,-28.268,-27.994,-26.535,-29.048,-31.335,-32.298,-31.941,-33.22,-30.855,-35.273,-37.61,-38.409,-40.717,-43.268,-44.543,-44.116,-46.409,-46.44,-46.771,-46.407,-47.411,-47.739,-48.513,-48.39,-48.803,-47.73,-48.229,-47.153,-47.952,-47.313,-43.838,-47.779,-46.972,-46.912,-46.626,-45.977,-46.721,-47.429,-46.141,-46.357,-46.148,-45.068,-49.055,-46.027,-47.428,-47.868,-49.169,-50.2,-50.718,-52.058,-49.294,-49.615,-50.925,-51.111,-51.526,-51.494,-50.661,-52.479,-52.649,-53.577,-54.152,-54.981,-55.142,-54.867,-57.531,-56.839,-58.472,-57.353,-58.833,-60.016,-61.204,,-60.986,-63.566,-65.646,-65.839,-64.299,-67.547,-68.436,-67.786,-68.373,-67.738,-69.787,-69.504,-68.541,-69.021,-69.562,-69.586
-119.6509,36.3753,0.0,-3.4502,0.38039,0.42711,-1.7912,-0.70554,-2.7254,-3.0219,-3.6644,-5.7684,-5.3916,-7.9013,-9.2177,-8.3964,-9.269,-10.401,-10.666,-10.517,-10.306,-9.9497,-10.88,-9.853,-11.595,-10.984,-9.2821,-9.9027,-13.084,-13.496,-12.759,-14.598,-12.251,-14.363,-16.176,-16.563,-16.955,-19.127,-20.54,-20.333,-21.165,-20.845,-21.114,-20.495,-20.319,-20.682,-20.97,-21.304,-21.953,-21.208,-21.25,-21.325,-22.029,-21.691,-18.404,-22.53,-21.633,-22.101,-22.607,-22.546,-22.557,-23.617,-22.717,-23.025,-22.958,-21.202,-25.941,-23.012,-25.304,-23.849,-25.593,-26.739,-27.03,-28.284,-27.286,-26.463,-26.534,-26.94,-26.743,-26.809,-26.239,-27.482,-27.297,-27.439,-27.417,-27.39,-28.394,-27.218,-29.219,-28.396,-29.146,-27.82,-28.845,-29.379,-28.802,,-29.461,-30.784,-32.195,-31.87,-31.52,-33.222,-33.473,-32.447,-33.586,-33.226,-34.308,-34.24,-32.735,-33.232,-33.488,-33.086
-119.6489,35.9452,0.0,-5.189,1.1793,1.1409,-1.2205,2.0934,-0.3896,-0.13645,-1.3896,0.34338,0.66028,-0.22022,-1.8464,0.12537,1.3622,-0.31974,-0.37134,0.85496,-0.88474,1.0266,1.2426,1.1706,-0.88553,1.2309,3.1664,4.2801,1.3603,1.2473,2.7352,1.1918,5.0515,1.8527,2.2129,4.8713,2.8122,2.0246,2.4487,2.7384,0.79441,0.65293,1.618,2.9367,0.53444,2.6295,2.7907,1.5828,1.9582,3.1695,2.8668,3.9753,2.6634,3.0109,2.6891,1.5644,3.0666,3.4331,3.8331,4.2379,3.7237,3.3191,5.0135,4.6725,4.8239,5.6056,3.4771,6.9478,5.2955,4.5429,3.5208,2.6567,2.0617,0.90896,3.9002,3.6368,2.5199,2.9562,1.7998,2.7487,3.747,2.2424,2.3105,2.8398,3.2928,3.2852,2.783,4.962,2.8898,5.2834,3.5534,6.1256,4.1387,4.1592,4.4509,,6.6595,4.9103,3.0174,3.1594,5.9484,2.7167,3.3884,3.9976,3.8241,4.484,2.6426,2.9056,4.8874,4.7857,3.6729,4.173
-119.6489,36.1432,0.0,-6.2463,-1.1721,-2.6689,-6.7619,-5.7466,-10.418,-10.606,-13.615,-14.647,-15.578,-19.2,-20.984,-19.659,-20.965,-22.632,-23.401,-23.193,-24.829,-23.285,-24.208,-24.143,-26.407,-25.966,-24.583,-27.261,-28.932,-30.462,-30.333,-31.528,-29.156,-33.085,-35.7,-35.5,-38.079,-40.603,-41.678,-40.857,-43.525,-43.549,-43.263,-42.891,-44.644,-44.284,-44.58,-45.089,-45.34,-44.328,-44.776,-43.698,-44.309,-43.847,-41.302,-44.782,-42.824,-42.912,-43.094,-42.063,-42.751,-43.236,-41.821,-42.185,-41.23,-40.375,-43.992,-40.589,-42.131,-42.136,-43.459,-44.324,-44.876,-45.953,-43.634,-43.68,-44.73,-44.717,-45.051,-44.642,-43.964,-46.024,-46.344,-47.189,-47.065,-48.143,-48.45,-48.34,-50.841,-49.811,-51.59,-51.152,-52.311,-53.309,-55.309,,-54.402,-57.13,-59.092,-59.081,-58.121,-60.059,-61.166,-60.528,-61.117,-60.779,-62.588,-62.071,-61.5,-61.866,-62.561,-62.47
-119.6489,36.3433,0.0,-3.5057,0.49061,0.55337,-2.1421,-0.90915,-3.3405,-3.8863,-5.2875,-7.1582,-7.0564,-9.9548,-11.692,-10.875,-12.112,-13.248,-13.528,-13.173,-13.195,-12.606,-13.741,-12.662,-14.42,-14.02,-11.786,-12.879,-16.264,-16.491,-15.75,-17.521,-15.629,-18.164,-20.036,-20.81,-21.713,-24.378,-25.86,-25.302,-26.719,-26.391,-26.616,-25.993,-25.968,-26.347,-26.493,-26.555,-27.232,-26.415,-26.463,-26.53,-27.165,-26.828,-23.361,-27.615,-26.688,-27.061,-27.451,-27.555,-27.705,-28.88,-28.273,-28.341,-28.179,-26.597,-31.341,-28.56,-30.721,-29.366,-31.239,-32.515,-32.728,-34.201,-33.048,-32.107,-32.381,-32.7,-32.614,-32.36,-31.772,-33.084,-32.839,-33.217,-33.189,-33.351,-34.103,-32.887,-34.99,-34.624,-35.633,-34.457,-35.55,-35.956,-35.981,,-36.575,-37.977,-39.633,-39.905,-39.411,-41.398,-41.435,-40.653,-41.634,-41.398,-42.516,-42.174,-40.71,-41.276,-41.494,-41.081
-119.6469,36.1112,0.0,-4.9333,-0.44396,-1.6976,-4.7639,-3.0835,-6.5198,-6.8561,-9.4507,-9.8533,-11.136,-13.997,-15.824,-14.669,-15.548,-18.031,-18.717,-18.449,-20.471,-19.008,-19.715,-19.772,-22.076,-21.244,-19.527,-20.365,-22.685,-22.604,-21.838,-22.954,-20.655,-24.706,-26.543,-25.635,-28.495,-30.612,-31.592,-30.634,-33.607,-33.465,-32.995,-32.625,-35.063,-34.12,-34.331,-34.878,-35.111,-34.043,-34.356,-33.14,-33.687,-33.134,-30.372,-33.511,-32.318,-31.972,-31.708,-31.065,-31.385,-31.722,-29.549,-30.079,-29.462,-28.599,-31.727,-27.826,-29.15,-29.578,-31.004,-31.661,-32.166,-33.502,-30.38,-30.842,-31.871,-31.538,-32.2,-32.314,-31.997,-34.461,-34.707,-35.38,-35.393,-36.695,-37.099,-36.692,-39.137,-38.21,-39.65,-38.653,-40.392,-41.143,-42.141,,-41.555,-44.025,-46.043,-46.029,-44.828,-47.502,-47.455,-47.109,-47.611,-47.008,-49.075,-48.307,-47.5,-47.91,-49.226,-48.885
