Longitude,Latitude,2014-11-08,2014-12-02,2014-12-26,2015-02-12,2015-03-08,2015-04-01,2015-04-25,2015-05-19,2015-06-12,2015-07-06,2015-07-30,2015-08-23,2015-09-16,2015-10-10,2015-11-03,2015-11-27,2015-12-09,2015-12-21,2016-01-14,2016-01-26,2016-02-07,2016-02-19,2016-03-02,2016-03-14,2016-03-26,2016-04-07,2016-04-19,2016-05-01,2016-05-13,2016-05-25,2016-06-06,2016-06-30,2016-07-24,2016-08-17,2016-09-10,2016-09-22,2016-10-04,2016-10-16,2016-10-28,2016-11-09,2016-11-21,2016-12-03,2016-12-15,2016-12-27,2017-01-08,2017-01-14,2017-01-20,2017-01-26,2017-02-01,2017-02-13,2017-02-25,2017-03-09,2017-03-21,2017-04-02,2017-04-14,2017-04-26,2017-05-08,2017-05-20,2017-06-01,2017-06-13,2017-06-25,2017-07-07,2017-07-19,2017-07-31,2017-08-12,2017-08-24,2017-09-05,2017-09-17,2017-09-29,2017-10-11,2017-10-23,2017-11-04,2017-11-16,2017-11-28,2017-12-10,2017-12-22,2018-01-03,2018-01-15,2018-01-27,2018-02-08,2018-02-20,2018-03-04,2018-03-16,2018-03-28,2018-04-09,2018-04-21,2018-05-03,2018-05-15,2018-05-27,2018-06-08,2018-06-20,2018-07-02,2018-07-14,2018-07-26,2018-08-07,2018-08-19,2018-08-31,2018-09-12,2018-09-24,2018-10-06,2018-10-18,2018-10-30,2018-11-11,2018-11-17,2018-11-23,2018-12-05,2018-12-17,2018-12-29,2019-01-10,2019-01-22
-119.0871,35.9712,0.0,0.073399,0.96047,0.3746,-0.72935,-0.15181,0.16466,-3.4986,-3.7582,-5.5642,-6.8212,-8.0323,-14.236,-12.372,-9.4723,-10.245,-9.6557,-7.0244,-11.011,-8.7491,-7.3318,-7.8435,-9.5232,-7.8846,-7.8709,-6.7928,-9.2908,-9.107,-9.3429,-12.097,-12.207,-13.565,-16.783,-14.627,-17.716,-18.464,-16.619,-17.336,-19.938,-16.651,-16.574,-15.763,-16.257,-16.061,-15.559,-16.851,-15.885,-15.23,-15.163,-15.0,-15.336,-15.431,-15.133,-15.24,-17.542,-14.37,-14.236,-15.651,-17.306,-18.465,-17.657,-19.947,-21.64,-20.154,-23.682,-21.471,-19.316,-21.821,-22.255,-21.177,-22.64,-22.592,-21.219,-20.1,-22.517,-21.784,-21.248,-20.67,-19.63,-21.16,-21.683,-21.42,-19.133,-20.826,-23.16,-19.526,-21.861,-20.482,-24.054,-25.49,-27.604,-25.643,-25.883,,-26.262,-28.243,-28.351,-29.408,-28.567,-30.454,-28.512,-28.723,-27.896,-28.087,-27.798,-27.773,-26.092,-25.41,-27.32,-26.655
-119.0851,36.0552,0.0,-0.3234,-0.44795,-1.9282,-2.4323,-2.2336,-0.45141,-3.4784,-3.2083,-3.7972,-2.4934,-2.3623,-8.466,-6.537,-4.7996,-5.7713,-5.3589,-3.203,-7.6111,-5.5332,-4.3206,-5.5439,-6.9675,-5.2917,-5.7135,-4.6023,-6.4555,-6.519,-6.0461,-7.7814,-8.0643,-9.4474,-10.824,-8.7038,-10.603,-11.426,-9.9006,-10.769,-14.015,-10.324,-10.371,-10.13,-11.047,-11.021,-10.683,-11.781,-11.138,-10.715,-10.481,-10.877,-11.328,-11.41,-11.113,-11.359,-13.185,-10.318,-9.4605,-10.609,-12.018,-12.238,-10.917,-13.58,-14.628,-12.963,-15.521,-13.195,-10.372,-12.956,-13.353,-11.77,-12.913,-13.715,-12.43,-11.067,-13.697,-13.153,-12.611,-11.973,-11.3,-13.229,-13.339,-13.357,-10.853,-12.89,-14.769,-11.043,-12.822,-11.588,-13.889,-15.322,-16.674,-14.502,-14.636,,-13.757,-15.411,-14.744,-16.429,-15.138,-16.343,-15.08,-15.197,-14.645,-14.886,-14.92,-15.065,-13.317,-13.413,-15.353,-14.69
-119.0831,35.9392,0.0,0.19824,1.3077,1.2105,0.43918,0.91138,1.0903,-2.6126,-2.7753,-4.5251,-5.6235,-5.8771,-11.909,-9.3493,-6.0048,-6.6438,-5.7573,-3.2185,-7.1052,-4.7641,-3.2333,-3.8386,-5.466,-4.0697,-3.7739,-2.874,-5.6443,-5.3938,-5.5097,-8.6385,-8.4555,-10.09,-13.223,-10.579,-13.87,-14.415,-12.412,-12.311,-15.862,-11.962,-11.995,-10.816,-11.439,-10.906,-10.306,-11.712,-10.651,-10.104,-10.112,-9.7987,-10.133,-10.19,-9.7242,-10.289,-12.538,-9.4376,-9.6088,-11.095,-12.783,-13.979,-13.363,-15.811,-17.697,-16.268,-19.656,-17.207,-14.789,-17.426,-17.747,-16.906,-18.109,-18.196,-16.393,-15.157,-17.653,-16.79,-16.231,-15.329,-14.427,-15.801,-16.311,-15.96,-13.623,-15.265,-17.681,-14.123,-16.549,-14.97,-18.505,-19.859,-21.965,-20.008,-19.95,,-20.736,-22.421,-22.593,-23.374,-22.656,-24.445,-22.31,-22.632,-21.476,-21.77,-21.582,-21.325,-19.757,-18.889,-20.805,-20.085
-119.0811,35.9072,0.0,0.40828,1.8423,2.2388,1.41,1.9101,1.4847,-2.536,-2.1379,-3.8457,-5.1403,-4.266,-10.019,-6.9296,-3.0703,-3.8633,-2.8321,0.22541,-4.083,-1.6885,-0.15753,-0.51016,-2.2819,-1.0234,-0.47879,0.2425,-2.9797,-2.3866,-2.0053,-5.5078,-5.0318,-6.7076,-9.8852,-6.1933,-8.7971,-9.3082,-7.3042,-7.1266,-11.121,-6.7933,-6.2892,-5.0493,-5.5034,-4.9992,-4.3496,-6.0336,-5.1906,-4.4846,-4.5435,-4.0309,-4.3477,-4.4037,-4.4098,-4.4283,-7.0501,-3.7392,-3.7874,-5.4704,-7.0952,-8.3988,-7.6207,-10.001,-12.067,-10.388,-13.824,-10.98,-8.5316,-11.082,-11.295,-10.124,-11.271,-11.458,-9.6452,-8.2245,-10.728,-9.4727,-8.9246,-8.1993,-7.192,-8.3901,-8.9238,-8.6587,-6.2151,-7.9001,-10.479,-6.7524,-9.8494,-8.2253,-11.705,-12.74,-14.789,-13.058,-13.113,,-13.926,-15.518,-15.56,-16.044,-15.265,-16.803,-14.474,-14.56,-13.406,-13.545,-13.6,-13.198,-11.555,-10.454,-12.298,-11.588
-119.0811,36.0232,0.0,-0.1105,-0.46933,-1.9223,-2.6574,-2.8797,-1.5829,-5.1033,-4.8805,-5.7061,-5.4394,-5.7458,-12.558,-11.064,-9.1135,-10.632,-10.293,-8.1895,-12.813,-10.757,-9.7526,-10.74,-12.343,-10.728,-11.198,-10.158,-12.108,-12.103,-11.901,-14.023,-14.339,-15.762,-17.884,-16.107,-18.918,-19.87,-18.583,-19.62,-21.489,-19.628,-20.135,-19.869,-20.779,-20.997,-20.84,-22.098,-21.51,-20.973,-20.775,-21.109,-21.465,-21.558,-21.084,-21.779,-24.043,-21.224,-20.944,-21.962,-23.511,-24.267,-23.054,-25.949,-27.326,-25.92,-29.083,-26.832,-24.577,-27.519,-28.043,-27.036,-28.544,-29.15,-28.186,-27.255,-29.919,-29.653,-28.988,-28.678,-27.735,-29.515,-29.927,-29.992,-27.466,-29.638,-31.71,-27.955,-30.056,-28.667,-31.248,-32.66,-34.3,-32.18,-32.631,,-32.217,-34.168,-34.223,-35.628,-34.672,-36.429,-34.904,-35.25,-34.902,-35.233,-35.175,-35.277,-33.697,-33.916,-35.921,-35.252
-119.0791,35.5271,0.0,-3.1496,0.31651,0.10705,-1.9825,-1.0445,-1.043,-3.6178,-1.4633,-2.1942,-5.1488,-0.82533,-7.8978,-5.321,-1.7074,-4.0128,-3.1697,0.35414,-6.5128,-3.5678,-1.3524,-4.2903,-6.6958,-6.1468,-4.3346,-4.716,-5.6081,-4.466,-4.9689,-7.0008,-6.2584,-6.1364,-7.7582,-3.7002,-6.7003,-8.2486,-5.7853,-4.9633,-9.7847,-6.5908,-6.7942,-5.8931,-7.4621,-7.0445,-4.9666,-8.6316,-8.9343,-7.6986,-7.7721,-7.6918,-9.0134,-9.5658,-7.8137,-10.699,-11.633,-7.3172,-7.2396,-7.3402,-8.0217,-10.777,-8.0461,-10.198,-12.57,-8.587,-11.746,-8.6333,-5.4641,-10.388,-9.7556,-9.8696,-11.184,-11.927,-8.9001,-8.6877,-12.861,-11.285,-12.079,-10.476,-11.225,-11.28,-12.874,-12.392,-10.414,-12.348,-14.516,-10.464,-12.86,-10.349,-13.515,-14.566,-15.809,-15.515,-13.399,,-13.916,-12.773,-14.988,-15.175,-14.493,-16.862,-14.567,-14.061,-13.7,-14.138,-13.785,-15.09,-14.0,-11.66,-14.387,-14.748
-119.0791,35.9912,0.0,0.28214,0.99543,-0.1166,-0.86539,-0.70009,-0.068519,-3.5379,-3.3796,-5.0636,-5.7473,-5.9153,-12.304,-10.354,-7.7474,-8.6486,-8.0997,-5.7191,-9.7935,-7.5191,-6.3191,-7.0358,-8.7798,-7.0581,-7.297,-6.1739,-8.4865,-8.3537,-8.4306,-10.864,-11.187,-12.814,-16.06,-14.281,-17.17,-18.203,-16.359,-17.112,-19.397,-16.697,-16.526,-15.742,-16.417,-16.392,-15.955,-17.317,-16.463,-15.832,-15.662,-15.672,-15.981,-16.131,-15.722,-16.203,-18.545,-15.633,-15.586,-16.938,-18.661,-19.626,-18.793,-21.539,-23.12,-21.529,-25.214,-22.822,-20.715,-23.2,-23.541,-22.587,-23.961,-24.415,-22.882,-21.709,-24.216,-23.752,-23.009,-22.426,-21.286,-23.072,-23.703,-23.587,-21.102,-22.879,-25.234,-21.665,-24.068,-22.676,-25.969,-27.626,-29.61,-27.435,-28.224,,-28.557,-30.809,-31.093,-32.228,-31.251,-33.201,-31.338,-31.652,-31.102,-31.279,-30.972,-31.007,-29.506,-28.972,-30.986,-30.258
-119.0771,35.9592,0.0,0.11579,1.1391,0.25403,-0.64688,0.00085755,0.40703,-3.3716,-3.433,-5.1294,-6.1388,-6.2413,-12.476,-10.482,-7.4034,-8.1906,-7.5142,-4.8433,-8.7206,-6.3421,-4.9048,-5.542,-7.2035,-5.5646,-5.4902,-4.491,-7.1853,-6.9978,-7.1016,-9.9093,-9.9238,-11.312,-14.392,-11.888,-14.957,-15.863,-13.861,-14.605,-16.879,-13.536,-13.667,-12.725,-13.387,-13.006,-12.197,-13.651,-12.656,-11.99,-11.957,-11.8,-12.117,-12.261,-12.268,-12.592,-14.914,-11.788,-11.879,-13.282,-14.856,-15.993,-15.242,-17.722,-19.366,-17.976,-21.376,-18.983,-16.667,-19.25,-19.536,-18.616,-20.006,-19.832,-18.528,-17.423,-19.798,-19.151,-18.552,-17.91,-16.804,-18.384,-18.871,-18.538,-16.284,-17.979,-20.423,-16.812,-19.182,-17.756,-21.392,-22.831,-24.812,-22.851,-22.854,,-23.351,-25.349,-25.481,-26.378,-25.542,-27.195,-25.385,-25.572,-24.685,-25.048,-24.661,-24.666,-23.037,-22.286,-24.227,-23.517
-119.0751,35.8111,0.0,-1.7454,0.90032,0.71776,-0.46525,0.54528,0.64703,-3.0169,-1.591,-2.9079,-5.1728,-3.413,-10.124,-7.8333,-4.069,-5.6006,-4.4779,-1.2224,-5.7624,-3.1775,-1.4936,-2.3362,-4.6244,-3.1506,-2.1269,-1.802,-3.9785,-2.5137,-2.0419,-5.1947,-3.5434,-5.0634,-7.2482,-2.9005,-6.1622,-6.946,-5.2096,-4.9885,-8.6886,-5.5075,-5.5651,-3.9804,-4.2751,-4.4593,-3.1561,-5.1125,-4.4064,-4.0798,-4.7814,-3.5656,-4.0153,-4.3981,-3.8173,-4.0096,-5.7773,-1.8047,-1.3307,-2.3689,-3.152,-4.5744,-2.9728,-4.7127,-6.5333,-4.3509,-7.0685,-4.2682,-2.2952,-5.3895,-5.416,-5.2369,-6.8101,-6.9571,-5.5159,-4.1815,-7.2573,-6.1616,-6.0713,-5.3224,-4.4004,-5.6106,-6.2069,-5.6298,-3.4958,-4.8898,-6.938,-2.5683,-5.2238,-2.8513,-6.1528,-6.4819,-7.9651,-6.0737,-5.6923,,-5.5161,-7.2159,-7.767,-8.3268,-7.844,-10.301,-7.8831,-8.0171,-7.4081,-7.6341,-8.3192,-7.8267,-6.499,-5.0891,-7.8487,-7.145
-119.0751,35.9272,0.0,0.17426,1.3044,1.0264,0.13987,0.60669,0.75997,-2.9559,-2.5886,-4.4142,-5.524,-4.8961,-10.772,-8.1554,-4.7488,-5.3246,-4.3601,-1.795,-5.8255,-3.5661,-2.0499,-2.6535,-4.3723,-3.1398,-2.8413,-1.9915,-4.9433,-4.5038,-4.4501,-7.458,-7.2957,-8.7185,-11.802,-8.5917,-11.489,-12.405,-10.296,-10.134,-13.898,-9.8956,-9.8571,-8.5242,-9.1367,-8.6855,-8.0394,-9.5648,-8.5402,-8.0383,-8.0344,-7.7994,-8.1487,-8.1748,-8.4515,-8.6121,-11.075,-7.9404,-8.115,-9.6161,-11.474,-12.439,-11.72,-14.357,-16.385,-14.958,-18.306,-15.666,-13.389,-16.088,-16.294,-15.46,-16.688,-16.845,-15.125,-14.083,-16.545,-15.712,-15.101,-14.391,-13.382,-14.767,-15.353,-15.008,-12.446,-14.309,-16.869,-13.35,-15.942,-14.392,-17.824,-19.046,-21.047,-19.16,-19.151,,-19.924,-21.87,-21.95,-22.679,-21.904,-23.559,-21.446,-21.632,-20.554,-20.844,-20.723,-20.606,-18.961,-18.062,-20.06,-19.299
-119.0751,36.0432,0.0,0.25283,-0.11006,-1.5715,-2.0594,-2.109,-0.59616,-3.84,-3.5146,-4.0737,-3.1797,-3.0837,-9.6438,-7.8345,-6.1175,-7.554,-7.1269,-4.9818,-9.7195,-7.673,-6.5514,-7.7963,-9.379,-7.7621,-7.9844,-6.7137,-8.3673,-8.5362,-8.1034,-9.8858,-10.097,-11.307,-13.04,-10.555,-12.993,-13.903,-12.43,-13.444,-16.453,-13.268,-13.435,-13.211,-14.351,-14.488,-14.163,-15.411,-14.759,-14.309,-14.144,-14.57,-14.967,-15.123,-15.018,-15.09,-17.322,-14.303,-13.67,-14.726,-16.038,-16.507,-15.052,-17.945,-19.102,-17.397,-19.587,-17.493,-14.807,-17.505,-17.929,-16.591,-17.909,-18.636,-17.325,-16.09,-18.769,-18.481,-17.687,-17.165,-16.487,-18.22,-18.487,-18.511,-16.008,-18.122,-20.193,-16.354,-18.234,-16.757,-19.28,-20.698,-22.05,-20.075,-19.951,,-19.155,-20.527,-20.264,-21.856,-20.753,-22.0,-20.629,-20.711,-20.312,-20.532,-20.515,-20.647,-19.057,-19.158,-21.105,-20.584
-119.0731,35.8952,0.0,0.2172,1.8701,2.3775,1.4789,2.2364,2.2301,-1.8739,-1.2728,-2.9082,-4.2903,-3.1331,-8.9612,-5.8196,-1.8274,-2.6738,-1.5721,1.5042,-2.838,-0.34922,1.2357,0.83458,-0.96654,0.39234,0.95198,1.7354,-1.2252,-0.3924,0.12369,-3.2335,-2.8664,-4.5182,-7.4005,-3.7437,-6.2347,-6.8871,-4.8862,-4.5039,-8.4174,-4.3085,-3.6823,-2.5483,-2.8587,-2.4857,-1.6896,-3.4459,-2.6168,-1.9972,-2.148,-1.4595,-1.7466,-1.9357,-1.6897,-1.7485,-4.2291,-0.77792,-0.83444,-2.4344,-4.038,-5.2973,-4.4799,-6.7402,-8.8038,-7.0253,-10.366,-7.4752,-5.143,-7.7709,-7.8693,-6.738,-7.8756,-8.0439,-6.3648,-4.723,-7.4267,-6.1779,-5.5497,-4.8675,-3.7278,-4.8496,-5.5725,-5.2021,-2.5594,-4.3477,-6.8351,-3.0024,-5.8793,-4.256,-7.645,-8.7727,-10.455,-8.8948,-8.9942,,-9.614,-11.382,-11.357,-11.792,-10.902,-12.499,-10.188,-10.205,-9.1238,-9.351,-9.3304,-8.7808,-7.4049,-6.2141,-7.9548,-7.3751
-119.0731,36.0112,0.0,0.30198,0.55038,-0.56999,-1.3244,-1.2465,-0.25259,-3.6823,-3.3039,-4.2349,-4.6145,-4.8045,-11.27,-9.2435,-7.1199,-8.2724,-7.6663,-5.4541,-9.6754,-7.3579,-6.2741,-7.0625,-8.6346,-6.9702,-7.358,-6.4103,-8.0513,-8.1223,-7.9792,-10.036,-10.437,-11.753,-14.68,-13.593,-16.243,-17.203,-15.507,-16.39,-18.263,-16.279,-16.422,-15.89,-16.559,-16.638,-16.218,-17.484,-16.932,-16.176,-15.835,-16.108,-16.373,-16.443,-15.756,-16.566,-19.001,-16.042,-15.858,-17.197,-18.65,-19.57,-18.579,-21.547,-22.935,-21.582,-24.804,-22.539,-20.214,-23.053,-23.439,-22.424,-23.971,-24.42,-23.658,-22.206,-24.733,-24.494,-23.674,-23.183,-22.153,-23.938,-24.131,-24.208,-21.832,-23.82,-25.909,-22.23,-24.439,-23.089,-25.998,-27.599,-29.235,-27.268,-28.154,,-28.119,-30.274,-30.52,-31.641,-30.535,-32.37,-30.633,-30.873,-30.354,-30.981,-30.817,-30.915,-28.923,-28.839,-30.988,-30.269
-119.0711,35.6631,0.0,-2.4403,0.19388,-0.051458,-1.8764,-0.67292,-0.11083,-2.885,-0.17709,-0.85998,-2.4851,0.83699,-5.9683,-3.5879,-0.21066,-2.4079,-1.5009,1.7104,-4.0537,-1.4981,0.47127,-1.9662,-3.987,-2.9519,-1.3318,-1.1972,-3.0189,-1.8598,-1.4869,-3.5861,-2.7408,-3.4587,-4.8685,-0.46307,-4.3181,-4.8954,-3.0406,-2.1694,-6.5832,-3.7332,-3.3458,-2.572,-3.0897,-3.9943,-2.0488,-4.7485,-4.9788,-4.4052,-4.8295,-4.326,-5.0514,-5.5667,-3.1507,-5.7305,-7.5248,-3.2673,-3.4299,-3.6662,-4.1848,-6.2388,-3.6979,-6.1591,-7.4474,-4.9149,-7.7036,-4.443,-1.8933,-5.86,-5.4592,-5.4269,-6.8218,-6.9983,-5.7883,-4.3469,-7.9309,-6.8266,-6.9027,-5.8889,-5.7034,-6.6623,-7.5061,-7.0314,-4.9178,-6.8218,-8.8884,-4.7587,-6.9667,-4.4925,-7.6142,-8.4781,-9.9939,-8.7778,-6.9745,,-6.7308,-6.9684,-8.2895,-9.0297,-8.4495,-11.023,-8.4649,-8.6756,-8.0057,-8.118,-8.3814,-9.2949,-8.0492,-6.2829,-8.8624,-8.9167
-119.0711,35.9792,0.0,0.21599,0.81338,-0.1955,-0.89387,-0.4668,0.055149,-3.5491,-3.5661,-5.3609,-6.2122,-6.3711,-12.895,-10.972,-8.3273,-9.0704,-8.4845,-5.9544,-10.187,-7.8964,-6.5865,-7.2676,-8.8511,-7.3329,-7.4391,-6.3979,-8.7924,-8.7342,-8.8744,-11.395,-11.681,-13.049,-16.261,-14.186,-17.149,-18.375,-16.456,-17.24,-19.138,-16.172,-16.266,-15.38,-15.85,-16.084,-15.537,-16.924,-16.057,-15.416,-15.297,-15.236,-15.596,-15.824,-15.134,-15.592,-17.913,-14.877,-14.914,-16.27,-17.945,-19.049,-18.229,-20.936,-22.436,-21.148,-24.443,-22.295,-20.408,-22.935,-23.214,-22.21,-23.606,-23.715,-22.276,-21.194,-23.62,-23.013,-22.407,-21.716,-20.669,-22.392,-23.065,-22.782,-20.372,-22.207,-24.533,-20.967,-23.322,-22.062,-25.522,-27.096,-29.105,-27.121,-27.691,,-28.335,-30.61,-30.895,-32.076,-31.153,-33.073,-31.138,-31.308,-30.654,-30.966,-30.454,-30.575,-28.969,-28.367,-30.401,-29.718
-119.0691,35.6311,0.0,-2.9271,0.71315,0.70377,-1.4909,-0.0080968,0.36223,-2.3192,0.30353,-0.14844,-1.9783,1.6815,-5.3005,-2.6362,1.0765,-1.1321,-0.10016,3.5633,-2.4047,0.23035,2.4236,-0.031908,-2.1609,-1.2159,0.46519,0.66372,-0.61237,0.7715,1.1818,-1.1787,-0.32976,-0.72949,-2.2687,2.5089,-0.88602,-1.6248,0.54744,1.3438,-2.9148,-0.080543,0.23745,1.0787,0.3522,0.15209,2.662,-0.27415,-0.52191,0.43305,0.021811,0.54456,-0.36337,-0.86629,1.641,-1.5723,-2.9143,1.4327,1.4514,1.3442,1.1803,-1.3744,1.3014,-1.0841,-2.4263,0.3563,-2.528,0.57489,3.3942,-0.70567,-0.3853,-0.34765,-1.6489,-2.2136,-0.22214,0.95833,-2.6809,-1.3677,-1.5754,-0.3307,-0.32643,-0.80711,-1.9321,-1.526,0.94388,-0.90102,-3.1778,1.1924,-1.0061,1.5289,-1.6823,-2.5716,-3.5663,-2.893,-0.72113,,-0.86624,-0.85387,-2.5215,-3.09,-2.4808,-4.9453,-2.4353,-2.4699,-1.6289,-1.8471,-1.7539,-2.4372,-1.1317,0.5048,-1.942,-1.6689
-119.0691,35.9472,0.0,0.11862,1.206,0.26953,-0.65435,-0.093004,0.40265,-3.241,-3.0066,-4.5572,-5.5207,-4.9328,-11.121,-8.7964,-5.7395,-6.3867,-5.612,-2.9929,-6.8036,-4.4612,-2.9673,-3.7015,-5.3136,-3.7478,-3.5198,-2.4352,-5.2422,-4.9231,-4.8827,-7.6122,-7.5406,-8.772,-11.742,-8.8763,-11.809,-12.868,-10.843,-11.456,-14.143,-10.488,-10.622,-9.5351,-10.101,-9.7828,-9.1206,-10.58,-9.6997,-9.0111,-8.8926,-8.781,-9.1277,-9.2413,-8.9147,-9.2867,-11.565,-8.3284,-8.6634,-10.004,-11.645,-12.726,-11.935,-14.562,-16.228,-14.847,-18.127,-15.672,-13.437,-16.111,-16.288,-15.484,-16.825,-16.761,-15.298,-14.192,-16.654,-15.905,-15.28,-14.549,-13.484,-15.148,-15.565,-15.248,-12.866,-14.583,-16.997,-13.253,-15.616,-14.202,-17.618,-19.1,-20.959,-19.115,-19.001,,-19.519,-21.461,-21.614,-22.622,-21.834,-23.327,-21.536,-21.819,-20.82,-21.217,-20.887,-21.023,-19.224,-18.446,-20.364,-19.644
-119.0691,36.0632,0.0,0.41431,0.13513,-1.4821,-1.4963,-1.2527,0.40125,-2.3465,-1.541,-1.9876,-0.30382,0.44595,-5.8984,-3.44,-1.4852,-2.1795,-1.849,0.40635,-4.0795,-1.9964,-0.62688,-1.7959,-3.036,-1.3795,-1.6289,-0.16249,-1.6245,-1.8402,-1.3083,-2.9651,-3.1457,-3.6081,-4.6559,-2.1737,-3.7113,-4.4457,-2.7054,-3.4206,-6.4284,-2.5754,-2.8273,-2.1788,-3.5649,-3.4862,-2.9043,-4.1224,-3.2198,-2.8159,-2.7068,-2.9549,-3.1776,-3.1744,-3.5026,-2.8335,-4.6718,-1.5764,-0.65334,-1.6667,-2.8565,-3.0005,-1.413,-4.0004,-5.0538,-3.0067,-5.2182,-2.8645,0.063078,-2.7274,-2.8677,-1.2399,-2.3858,-2.8282,-1.9016,-0.10718,-2.788,-2.2058,-1.7416,-1.0084,-0.55394,-2.501,-2.359,-2.2953,0.052225,-1.8683,-3.8771,-0.10194,-1.8431,-0.2922,-2.5224,-3.9829,-5.0144,-2.8976,-2.6089,,-1.5534,-2.6436,-2.0067,-3.7753,-2.462,-3.0984,-1.8172,-1.8832,-1.1784,-1.3847,-1.4591,-1.452,0.2974,0.00058126,-1.7618,-1.1947
-119.0671,35.9152,0.0,0.30169,1.4833,1.3449,0.37105,1.1212,1.3701,-2.5193,-1.8964,-3.5739,-4.7887,-3.7295,-9.3988,-6.495,-2.9519,-3.6603,-2.7964,0.090952,-3.9146,-1.5788,-0.034365,-0.52585,-2.1002,-0.72819,-0.33375,0.56427,-2.4092,-1.7458,-1.4437,-4.5238,-4.3736,-5.8005,-8.8399,-5.2924,-7.9357,-8.9387,-6.7776,-6.3913,-10.061,-6.1849,-5.8454,-4.642,-5.2843,-4.6228,-3.9067,-5.5007,-4.7049,-3.9443,-3.8711,-3.4969,-3.8407,-3.8881,-3.8027,-3.7857,-6.2494,-2.9818,-3.303,-4.6683,-6.5355,-7.5952,-6.8249,-9.3671,-11.36,-9.831,-13.06,-10.379,-7.9735,-10.621,-10.675,-9.6442,-10.837,-10.893,-9.182,-7.7578,-10.296,-9.333,-8.8208,-8.0401,-6.9065,-8.3495,-8.9143,-8.3851,-5.8299,-7.6434,-10.124,-6.4531,-9.1969,-7.6714,-11.065,-12.364,-14.094,-12.417,-12.369,,-12.956,-14.85,-14.77,-15.273,-14.483,-15.857,-13.848,-13.922,-12.797,-13.097,-12.923,-12.853,-11.12,-10.093,-12.049,-11.455
-119.0671,36.0312,0.0,0.26765,-0.3194,-1.6591,-2.2518,-2.2399,-0.63132,-3.9241,-3.3415,-3.9024,-3.2239,-2.9856,-9.7221,-8.0293,-6.1348,-7.6676,-7.2431,-4.9823,-9.9903,-7.8866,-6.7976,-7.8947,-9.3347,-7.6093,-8.0362,-6.7594,-8.3776,-8.6003,-8.2876,-10.164,-10.43,-11.564,-13.303,-11.296,-13.902,-14.976,-13.509,-14.513,-16.746,-14.534,-14.91,-14.626,-15.778,-15.939,-15.639,-17.021,-16.437,-15.867,-15.736,-16.17,-16.552,-16.698,-16.591,-16.641,-18.89,-15.787,-15.362,-16.525,-17.835,-18.584,-17.157,-20.24,-21.426,-19.985,-22.459,-20.465,-18.24,-21.172,-21.422,-20.29,-21.759,-22.266,-21.418,-20.36,-22.909,-22.528,-22.069,-21.489,-20.793,-22.539,-22.723,-22.788,-20.407,-22.503,-24.542,-20.654,-22.548,-21.019,-23.569,-25.135,-26.414,-24.577,-24.522,,-23.934,-25.411,-25.38,-26.766,-25.789,-27.185,-25.721,-25.865,-25.453,-25.896,-25.731,-25.928,-24.19,-24.365,-26.42,-25.963
-119.0651,35.9992,0.0,0.31348,0.71165,-0.46549,-1.196,-0.9347,0.073079,-3.2935,-2.8368,-4.0015,-4.2649,-4.0001,-10.473,-8.2817,-5.8871,-6.7886,-6.1578,-3.8751,-8.1339,-5.8464,-4.6475,-5.5117,-7.0938,-5.3137,-5.6746,-4.6964,-6.2883,-6.2958,-5.9992,-8.3592,-8.582,-9.7752,-12.046,-9.9183,-12.224,-13.33,-11.498,-12.084,-14.09,-11.556,-11.697,-10.755,-11.505,-11.463,-11.049,-12.295,-11.6,-10.779,-10.544,-10.714,-10.94,-11.126,-9.9776,-11.031,-13.753,-10.614,-10.539,-11.742,-13.221,-14.179,-13.22,-16.151,-17.368,-15.959,-19.276,-16.654,-14.402,-17.189,-17.394,-16.382,-17.774,-18.087,-16.863,-15.535,-17.947,-17.546,-16.874,-16.276,-15.208,-16.986,-17.335,-17.311,-14.868,-16.748,-19.033,-15.251,-17.415,-16.021,-18.925,-20.59,-22.28,-20.266,-20.68,,-20.461,-22.438,-22.786,-23.844,-22.798,-24.61,-22.715,-22.927,-22.269,-22.784,-22.533,-22.482,-20.647,-20.169,-22.42,-21.802
-119.0631,35.6511,0.0,-2.6366,0.6188,0.49284,-1.4085,-0.12917,0.41757,-2.2951,0.65277,0.07749,-1.5952,1.9298,-4.9758,-2.4451,1.018,-1.1427,-0.086955,3.2622,-2.4998,0.097726,2.2399,-0.12255,-2.2726,-1.2147,0.39639,0.6383,-0.86443,0.46636,0.94142,-1.0934,-0.24267,-0.7201,-2.1585,2.6229,-0.99839,-1.3992,0.51446,1.669,-2.8585,0.21518,0.43928,1.3576,0.83099,0.39337,2.634,-0.259,-0.35757,0.4237,-0.066051,0.55511,-0.24948,-0.89956,1.5018,-1.4467,-2.8635,1.5794,1.544,1.3943,1.1675,-1.1527,1.4834,-0.99026,-2.1546,0.53768,-2.2532,1.0653,3.733,-0.23455,0.15769,0.32971,-1.0609,-1.4501,0.024158,1.4044,-2.1523,-0.96451,-1.086,-0.094092,0.03509,-0.63367,-1.5788,-1.2591,1.075,-0.90896,-3.0684,1.1608,-1.0004,1.5221,-1.5412,-2.5359,-3.4204,-2.3463,-0.35394,,-0.14249,-0.18294,-1.5485,-2.1026,-1.4876,-4.0063,-1.3895,-1.6144,-0.69727,-0.8256,-1.0053,-1.6845,-0.59439,1.1691,-1.4179,-1.2213
